pages	stars	date_posted	review_text	review_id
58	5	2019-01-08T00:00:00Z	Support team's RONY has been great in assisting us! Truly patient in guiding me through, especially for Build-A-Box options.	572
58	5	2019-01-05T00:00:00Z	Incredibly powerful app! Let's you manage recurring orders seamlessly and their developers will help you install the app within 48hrs. Thanks so much Bold Apps team!	573
58	5	2019-01-04T00:00:00Z	The customer service is unparalleled and their attention to detail is refreshing. They continually try to improve their products and listen to their clients questions attentively. This is my third subscription billing platform and it's the best for the meal prep industry by far. They go above and beyond and have even made it a point to reach out to me during non-business hours just to make sure things are running smoothly with my business. Thanks!	574
58	5	2019-01-03T00:00:00Z	I Love the BOLD APP. Customer service! Grace was so quick to respond and answered all my questions:)	575
58	5	2019-01-03T00:00:00Z	I had an issue with my cart as I was testing my new ecommerce website.  I chatted with guru Nir from Bold.  He fixed my issue in a matter of minutes.  It works great now.  Thanks Nir!	576
58	5	2018-12-31T00:00:00Z	"The best recurring app on the shopify marketplace. 
Allways new features 
Thanks Bold Team
Great job!"	577
58	5	2018-12-30T00:00:00Z	It is a great app to have a sustained income. it is a very good app to have for your store to increase customer value.	578
58	5	2018-12-29T00:00:00Z	Going into it I thought that the mechanics behind setting up the subscription process would be one of the most difficult and labour-intensive parts of building my business. As I tried out several other subscription apps on the market I was getting disheartened when I tried to set up quarterly subscription options and each time something didn't work the way i needed it to. Luckily at this point I discovered Bold's Subscription App. Not only did it do 90% of the things I needed straight out of the box, but when I did have questions or needed something reconfigured the Bold team always answered my emails quickly and their developers fixed the issues promptly.	579
58	5	2018-12-29T00:00:00Z	Love this app! I am still in my trial period and already have 5 subscriptions! It's literally paying for itself! Exceptional customer service. I highly recommend it for sustained automatic income.	580
59	5	2018-12-27T00:00:00Z	The team at BOLD is fantastic. They go above and beyond the normal call of app duty to really make sure they are explaining things. Grace and Jevon have been life savers!	581
59	5	2018-12-23T00:00:00Z	"Our experience with Recurring Orders (a.k.a. Bold Subscriptions) has been great! So much power, so many features and highly customizable. A key part of our decision was how easy it is to use with Product Options and access to all the bold apps and wider integration possibilities.

Support has been amazing (thanks Arvinder!). We sent a steady stream of site integration questions specific to our store and theme and worked through all of them together.  Bold feels like a partner.

I highly recommend!"	582
59	5	2018-12-21T00:00:00Z	I've looked at a few different subscription options and Bold was the only one that allowed me to add a buy now button directly to my site. It's taken a bit of work to customize it to my exact needs but their customer support has been great.	583
59	5	2018-12-20T00:00:00Z	App was a little confusing at first but the customer service is amazing and Rony helped me get everything sorted! Works great and we have had some customers subscribe already.	584
59	5	2018-12-19T00:00:00Z	"We use this app to manage our Monthly Subscription Program, the Ribbon Lovers' Club. We had no prior experience for this business model and we were extremely satisfied for what the app could do for us and also the wonderful customer service we received. Leanne Lucas has been terrific, going beyond expectations even outside regular working hours when we experienced some issues.
 One thing we did not use very well , although it is available, is the capacity to totally customize all notifications to customers.
 I highly recommend this app. The pricing is very good too. 
We are always looking at Bold apps first when it is time to add a feature on our Shopify stores."	585
59	5	2018-12-19T00:00:00Z	Your representative Nir gave me great customer service today when I called for help. Great job, Nir.	586
59	5	2018-12-18T00:00:00Z	so far, the Bold app looks promising as a very good investment.  we have 14 subscribers to products so far in the first month, and expect more as we move forward! The app makes it easy for visitors to commit to get products regularly automatically, with a discount..	587
59	5	2018-12-17T00:00:00Z	"I am very new to this app but It caused my buttons to look a little off centered.  I got online with bold chat service and they fixed it right away. 
Thanks bold!
www.soireetea.com"	588
59	5	2018-12-14T00:00:00Z	Llevo como dos semanas tratando de que alguien entendiera lo que mi tienda necesitaba.  Finalmente Lucas me pudo explicar y añadir lo que tanto había pedido ybtratadonde explicar. Muchas gracias por la paciencia y el excelente servicio. No hubo una sola vez en la que escribiera y alguien no contestara. ME CONTESTARON SIEMPRE. Excelente servicio al cliente no importa si no sabemos muchos del asunto!!! Excelente!	589
59	5	2018-12-11T00:00:00Z	Had some doubts with Shipping rates on the app and Ronny was very helpful guiding me through out the process! Very helpful customer service	590
60	5	2018-12-10T00:00:00Z	Our Shopify store (safeguardian.com) needed a solution that included a one-time product purchase plus a required recurring service subscription with affiliate commission tracking. Not an easy criteria and we were told by many other apps that they could not do it. The Bold subscription app was the perfect solution. More importantly, their support in getting the app set-up properly and integrated fully with the other required apps was absolutely incredible. Right in the middle of the Christmas shopping season, they (shout out to Lucas) worked closely with us daily until every last tweek was in place and tested. The Bold Subscription app is a excellent choice to consider if you are selling non-product or product + recurring service.  Highly recommended!!!	591
60	5	2018-12-10T00:00:00Z	I am becoming Bolds biggest fan. I cannot say enough how great their support is. Every time we add a new Bold app they prove to me again that their support is unmatched. We currently have 5 different Bold apps installed and they are all great! Don't mess with other sub-par solutions just get Bold.	592
60	3	2018-12-07T00:00:00Z	"3.5 out of 5. 

Solid product, good customer service. 

However, we've had several issues with recurring orders not going through - even though it's setup correctly in the backend. Bold has had to manually make sure the orders recur, which is not good because it doesn't give us confidence that as we scale, this will be a reliable service. 

Additionally, they only allow credit cards for recurring payments: No paypal, No apple pay or any of the dozens of other payment methods that users come to expect. Issuing refunds and issuing discounts and managing everything has to be done via their app, and not shopify. So if you have products that are not recurring, it create duplicative work and gets confusing. 

At the end of the day this is a great option if you're just starting out and need to get a recurring revenue stream going. But, I'd hesitate to trust it if we're doing tens of thousands in MRR or ARR. That being said, if you get to that point it should be fairly trivial to build a robust system yourself anyway."	593
60	1	2018-12-07T00:00:00Z	This app has one job: Facilitate subscriptions. We launched our subscription service yesterday morning. Many customers were charged multiple times, some up to five. Many are justifiably furious at us. First Bold tried to blame the merchant account, then Shopify, and now they just won't call us back or email us. They have offered no solutions. Basically a shrug of the shoulders is what we've received. Complete joke.	594
60	5	2018-12-04T00:00:00Z	Cody for the win! really helpful and easy to talk to staff. much appriciated!   Lovey, just lovely !!	595
60	5	2018-12-01T00:00:00Z	I have been using Bold Subscriptions for over 2 years now and have had great success with them. The recurring orders works great for my business and is definitely worth the price. Also, the customer service is great! My only wish is that they would have an easy way to get phone support. Overall this app is amazing and my company wouldn't be where it is without Bold!	596
60	5	2018-11-29T00:00:00Z	Very intuitive app but what's even better is the phenomenal customer service I received from an individual named Cody. Cody answered all my questions in a matter of minutes and took the time to walk me through my issues step-by-step.	597
60	4	2018-11-28T00:00:00Z	We haven't launched yet, but the Bold app has been a great solution for our monthly subscription. The customer service through the chat feature has been really helpful to answer my answers quickly. Nir and Guri were able to help me change some styling on the page.	598
60	5	2019-12-05T00:00:00Z	I want to thank Camilla for her efficient research with her team and help to address my subscription question	599
60	5	2018-11-28T00:00:00Z	Super stoked with support at Bold. We have ran into a few styling and loading issues, Samuel got it all sorted out for us in just a few minutes. I highly recommend using the Bold for all your subscription needs.	600
61	5	2018-11-28T00:00:00Z	Customer service is great! Cody was a huge help with reinstalling our Bold apps when we switched themes!	601
61	5	2020-01-14T00:00:00Z	Very helpful customer service. The recurring app is a little hard at first, especially if you have limited knowledge on some things. but with cs working with you, it does make it easier. Adding to my review -Customer Service is outstanding, best out of any company i have worked with. they have a lot of patience & always solve the problems. thanks. Adding again - Have now tried several apps with BOLD Recurring, Some work, some haven't. But the BOLD support team is 2nd to none. They really are helpful & terrific and will do what they can to work through issues.	602
61	5	2018-11-26T00:00:00Z	I had a very good experience working with Bold support.  They are very fast and responsive to questions and helped us to transition. Thank you! 5 stars!	603
61	5	2018-11-26T00:00:00Z	Guri is the best!  Great response.  Great help.  Very easy to deal with!  So quick and efficient.  Thank you so much from penpaladventure.com	604
61	5	2018-11-26T00:00:00Z	We are still new to Bold Subscriptions and aren't completely sure what to advise our customers when they have an issue (user error on their part). We just had a customer receiving an invalid credentials error when they try to log into their account. I logged into Chat and Rony walked me through what to do for this guy. Now, thanks to Rony and BOLD, I'm able to answer my customers problem and they don't have to wait days for an answer! Thanks muchly Rony for making us look good!	605
61	5	2018-11-26T00:00:00Z	Samuel just helped me out on creating prepaid coffee subscriptions on my site just in time for the holiday season. I had been worried about customers being charged monthly, but with his help we are all good to go. Thanks again!	606
61	5	2018-11-26T00:00:00Z	Had such a great customer experience with Rony. He helped me out big time getting myself set up with the Bold Subscription app. Thank you! So so so appreciate it	607
61	5	2018-11-26T00:00:00Z	"Excellent app and awesome service. Leanne on the support team rang me in the UK (3 am Canadian time!) and talked me through some queries I had and answered all my questions perfectly.

Thank you!"	608
61	5	2018-11-24T00:00:00Z	App works well, though still getting used to it.  Lots of options and Bold support is there to help with any questions!!	609
61	5	2018-11-23T00:00:00Z	I am using Bold Recurring Orders to sell a monthly magazine subscription. I watched various YouTube videos from Bold that helped me set up the initial subscriptions, but was feeling stuck with a few small things I needed to edit to tailor my subscription to work for me. I spoke to somebody called Leanne on online chat who was really helpful, answered my (many questions), sorted out adding a bit of custom code for me and has put me in contact with somebody else who can customise the app a bit further to work for me. Excellent service - and on Black Friday evening too!	610
62	5	2018-11-23T00:00:00Z	Great app and superb customer service. Leanne from support is awesome! Fast, accurate and professional! Thank you again! I highly recommend this company and their people! :)	611
62	5	2018-11-28T00:00:00Z	"A great app that has provided us with the ability to take an initial payment and link this to a monthly service subscription. The team, specifically Grace - has been really helpful and given us such great support with setting this up. We had a lot of questions and requests to get it just right for our needs and she happily and patiently answered all of them. She even joined us on a hangout to talk things through and give us a walk through. Now the site is live and working great. Thanks so much Grace!! 

The only thing I would say is that we found out we cannot take some of the payment methods through the recurring payment checkout - Apple, Google and Shopify Pay. Also, we can't send abandoned checkout emails. We've been told this is in the roadmap though.

Thanks Bold!"	612
62	5	2018-11-23T00:00:00Z	Bold subscriptions is AWESOME and the team solidifies it! The thorough feedback and patience that their team exudes is an evident sign of how the true nature of their culture is. & did I mention how AMAZING Leanne is! Yep, just awesome!! Definitely a company that I would recommend for any start-up and large organization. Keep up the great work team!! You guys rock! ❤️  - Clarice, Lavish Slumbers	613
62	5	2020-03-03T00:00:00Z	"Update March 2020.  We still use this app, support is awesome.  Aryan Sharma was super helpful with my questions, provided support for me to read through!

We have been using this app for a couple years and it is great. The support team is also so helpful whenever we have questions about changing things. I reached out to live chat at 11:50 pm on Thanksgiving and got answers right away. GURI, LEANNE and MORGAN helped us figure out our issue so quickly! Bold, you rock!"	614
62	5	2018-11-21T00:00:00Z	The Subscription functionality is very easy to use and understand. And the customer support is absolutely 10/10 if you do need any help with anything - I had some small adjustments made to my store to tweak the styling which was dealt with quickly, professionally and expertly. Thank you Clifford and Victoria especially	615
62	5	2018-11-21T00:00:00Z	Very good support, Guri and Mel are great.  Subscriptions work without issue and customers are happy with their level of access to make modifications.	616
62	5	2018-11-20T00:00:00Z	"I have only had Bold for a day so far, and while I experienced a few speed bumps getting it set up, the customer service has been outstanding! Samuel and Morgan were both and incredibly helpful when it came to fixing the issues with my site, and it is now fully operational. 

I am excited to continue using Bold Recurring payments on my site, and can't thank Samuel and Morgan enough for all of their help and guidance."	617
62	5	2018-11-20T00:00:00Z	This app has been wonderful to help me grow my membership business.  I am especially appreciative of customer service who really works to solve me problems.  A special shout out to Arvinder who assisted in securing developer assistance for my most current request.	618
62	5	2018-11-20T00:00:00Z	Customer service is awesome, Cody really helped me figure out an issue with a subscription. Easy to follow along and it was clear he really cared about having all my questions answered. Thanks!	619
62	1	2018-11-17T00:00:00Z	"This app doesn't uninstall from your site/theme cleanly. Leaves a ton of code embedded and if you delete the remaining files from the ""snippets"" area it will break your site.  Piss poor would be my rating, a good developer wouldn't leave garbage from their app on your site if you wanted to remove it."	620
63	1	2018-11-15T00:00:00Z	Absolutely awful. An error with this app meant that my customers were charged again and again for no reason. Took ages to resolve. Meanwhile because of this my chargeback percentage went up to 10% for two months. Customer Service very slow to resolve with no definitive resolution, months in. Disasterous app.	621
63	5	2018-11-15T00:00:00Z	I have said this before but Bold Customer service is amazing. Shout out to Melanie for the latest help with the subscription software!	622
63	5	2018-11-14T00:00:00Z	Great app and great service, i needed the app to do something a bit different than what it’s made to do and they helped customize it to be as close as possible to what I wanted, love it	623
63	5	2018-11-14T00:00:00Z	"Great solution.  We started with Bold but then switched to Recharge thinking the solution had addressed a few issues with Bold but that was a mistake.  We had nothing but problems from the second we tried Recharge.
1) Recharge requires you create new items for each subscription so you have duplicate items.  Additionally, it only supports one subscription model, ie weekly, monthly or yearly.  Bold support all of the above.  Recharge is also not as integrated as it leads you to believe.  Much of the process and workflow is accomplished through the use of add-on landing pages, etc that have very limited theme features.
2) Lastly, the support was terrible.  They ask you to fill out a form for migration support.  We did so and no one got back to us and when they finally did, they just sent a set of instructions to follow.  Why waste someone's time having them complete a form if you are not going to help them migrate to the solution.

Needless to say, we came back to Bold and love it.  Very simple and easy to use and install with a lot of advanced features.  The one thing that Recharge does shine on is their customer login interface.  Definitely much nicer."	624
63	5	2018-11-13T00:00:00Z	We have used Bold from the start and are very pleased with how they handle our requirements as a subscription-only shop.  The customer service folks will always go that extra mile to help, but if you are really lucky you will get help from the customer guy above all customer guys ever walked on the surface of  internet - hes name is Jevon, and a funny fact is that all the 220 peoples working at Bold have to stand up and dance for one minute every time someone leaves a good review mentioning him. Thanks Jevon <3	625
63	5	2018-11-13T00:00:00Z	Great app to add subscriptions to your site. Had some issues and Lauren worked with me and got them all corrected. Very attentive to the customer. Excellent service and highly recommend it!	626
63	5	2018-11-13T00:00:00Z	Grace was extremely helpful in setting up our store when we had hiccups in the back-end. The support is amazing and you should totally check out this app if you want to create subscriptions for your store!	627
63	5	2018-11-08T00:00:00Z	"It's been a few months now and all I can think is that I wish I was using this app 3 years ago when we first launched! Customers have so much control and so do I as an admin. 

The only issue is that the discount provided by the app will stack if you offer a discount on the item for 1 time sale, but there are always workarounds. easy 5/5 still in my opinion.

Customer service has been on point too, from custom features to quick fixes when I bump into an issue."	628
63	5	2018-11-08T00:00:00Z	Lucas, Scott and Julian: Thanks for going the extra mile for me, you did an awesome job by not just answering my question, but _solving_ the problem which was not directly related to your application. I am very grateful for that, you are nothing but amazing!	629
63	5	2018-11-07T00:00:00Z	Sam and Nir provided excellent and prompt customer service to get all of my questions answered. it's a great app and I would absolutely recommend it.	630
64	5	2018-11-07T00:00:00Z	Quick live chate response and excellent assistance with switching products in a subscription and adding products to an order. Thank you Rony Guri! Now I know how to make those changes without breaking everything.	631
64	5	2018-11-06T00:00:00Z	Outstanding customer service - fast response time and friendly, knowledgeable staff. Makes using the app easy and accessible.	632
64	5	2018-11-06T00:00:00Z	Lucas and the team have been very helpful in fixing the issues I have had. I have a heavily editted theme and the code was getting confusing - each app just keep conflicting with each other, and they even fixed that! 5/5 Stars, kudos to the Tier 2 team!	633
64	5	2018-11-05T00:00:00Z	Had some quite complex code that I could not get correct, Guri helped me out in minutes, awesome, thanks, great job...	634
64	4	2018-11-01T00:00:00Z	The Bold Recurring Billing Team (especially Leanne and Sean!) were incredibly helpful as we migrated to Shopify from our old ecommerce platform. They worked with us every step of the way to migrate our existing recurring billing subscribers, and helped find solutions when we encountered issues switching payment gateways, and with inaccurate data from our previous recurring app.  They have continued to provide fast resolutions to issues as they arise, and are very open to feedback and suggestions.	635
64	5	2018-10-31T00:00:00Z	Works well and certainly increases revenue.  Great customer service.  Some unavoidable checkout limitations with Shopify which lead to extra work on discount codes and pricing changes not automatically updating.   Had a question about price changes today and Cody & Lucas were able to help on chat saving me lots of time.  Thanks guys!	636
64	5	2018-10-31T00:00:00Z	Has to be one of the best teams on the web. Even on a closed Holiday they helped us. Can't say enough good stuff about them.  Cody, Rifat, Grace, Eric, Nupar + Lucas (Hope I didn't miss anybody!) - YOU'RE FANTASTIC!	637
64	5	2018-10-31T00:00:00Z	"The subscriptions by BOLD is amazing. I was using another app for subscriptions, but BOLD allows you to do way more by way of customization and integration with your site.

Furthermore, the staff at BOLD is super helpful an always responded to my requests."	638
64	5	2018-10-30T00:00:00Z	This app does exactly what we want. The ability to create simple but powerful customer specified subscriptions. We've tried other options in WooCommerce, but we could never get it exactly the way we wanted without spending a lot of money on custom development. Our vision was always constrained, but with this app, we are able to do exactly what we wanted. To offer subscription based options to our customers in a very simple, visually driven way without needing to hire experts to configure the back end. Do yourself a favor and try this app. The fact that they offer such a generous free trial says a lot about their confidence in the product. The support team has also been top notch in terms of solutions and responsiveness.	639
64	5	2018-10-30T00:00:00Z	This is a review of my experience with Sean who helped me set up the APP - He is on the ball.  Knowledgeable, responsive and easy to work with.  Look forward to using this platform	640
65	5	2018-10-30T00:00:00Z	Great App! Excellent Support from support reps Rony and Jevon! Increasing our sales and making it easy to do!	641
65	5	2018-10-30T00:00:00Z	"Where do i start.. Well 1st let me say the app is great. Pretty simple to install and integrate, its very flexible and easy to use, its fast, it works very well and its driving reoccurring orders for my site.

But what I'm most impressed with is Bold'd freakin awesome customer support. On several occasions i was trying to make the app do something that it wasn't meant to do out of the box. When i struggled getting my experiments to work, Bold customer support stepped in and did the work for me, fast, correctly and free of charge. I was blown away.

Get this great app and the great customer support that comes with it!"	642
65	5	2018-10-29T00:00:00Z	Setup was easy and support (from Samuel L) was quick to answer my questions. I'm happy to be able to offer a product subscription option using a very reasonably-priced plugin. One of their closest competitors was over twice the price for no appreciable difference in functionality. I'm happy I went with Bold.	643
65	5	2018-10-29T00:00:00Z	Thank you Nir for your superior service!! Very quick and knowledgeable.  I appreciate your support!	644
65	5	2018-10-26T00:00:00Z	Love Bold and their family of products.  The only thing better than their products is the customer service.  Great company to partner with!	645
65	5	2018-10-26T00:00:00Z	"I'm implementing this tool to run my business. So far, the product is really interesting and you can find many ways to customize it.
The customer support is really good and very willing to help !

I really recommand it ."	646
65	1	2018-10-25T00:00:00Z	"TRASH. WAITED DAYS for them to even install it. Then issues within the App and trying to add Stripe, very glitchy and sketchy. Had to refill in a LONG info required section 5 TIMES. 
ALL TO FIND OUT, THE SUBSCRIPTION STILL DOESN'T EVEN SHOW UP ON THE PRODUCT.

THEN TO TRY TO CONTACT CUSTOMER SUPPORT, AND NO RESPONSE NOR IS THEIR ""LIVE CHAT"" LIVE. ITS ALWAYS OFFLINE.

WASTE OF TIME, AND RUINING MY SET SCHEDULE RELEASE DATE. 
THANKS  A LOT BOLD!!!"	647
65	5	2018-10-24T00:00:00Z	We use the bold recurring subscription app. Huge game changer! This app has made my business functionally possible. Brenden and the rest of their customer service team are super helpful with any questions or tweaks we have needed to make to the app. Thank you!!	648
65	5	2018-10-24T00:00:00Z	We wanted to inquire about a feature on the app. Thanks so much to Nir, Kyle and Samuel for helping us out! Great customer support!	649
65	5	2018-10-24T00:00:00Z	Support team for these apps is amazing & very responsive. Received quick effective help from Guri and am now back on track. Loving this app!	650
66	5	2018-10-24T00:00:00Z	"Been with them for a few years now. The app has many features, but could run into problems here and there at times. Good that their support team has always been helpful (Jevon, Harpreet, Victoria) =) 

www.treetotub.com"	651
66	1	2018-10-23T00:00:00Z	I set this app up to create subscriptions. I've used BOLD apps before and I know they are a pain and never display the way you want them to but thought I'd give it a try anyways. After getting everything set the way I wanted, I realized it had completely altered some other settings within my site - specifically within the cart. The product images were gone and replaced with hyperlinks. Product prices and totals were also gone. I deleted the app and spent the next hour fixing everything this app messed up. The app itself doesn't do what I want it to do and although it offers a 90 day trial, there is no way I'd pay the ridiculous price this app has after that trial. Its frustrating to use and set up. It's lacking features (as most Bold apps are). Just DON'T!	652
66	5	2018-10-23T00:00:00Z	I just switched over form another app, and I must say the customer service I received from Cody makes me glad I did. Bold seems to have support down pat.	653
66	4	2019-10-21T00:00:00Z	Dylan was very helpful and efficient! Answered my questions and took care of our issue. Great service!	654
66	5	2018-10-22T00:00:00Z	Although subscription boxes can be hard to integrate onto Shopify, Bold has met our needs the best. We have used Bold support center numerous times, and they have been very helpful, especially Rony and Melanie!	655
66	5	2018-10-19T00:00:00Z	"I was in urgent need of fixing something I couldn't find even after watching the tutorial. 
Charles and Nir saved my work today!!! They were helpful, diligent, and most importantly very quick. Thanks guys I appreciate your effort ;)"	656
66	5	2018-10-19T00:00:00Z	"App installation was seamless. Even if you're a newbie, you can do it. They have plenty of videos to help along the way. 

I had a small issue with some code showing up in my cart after subscription orders were added. I opened a support ticket and Grace quickly took control of the situation. It was escalated to Tier 2 support and resolved within a day.

Awesome customer support! Install the app. You won't be disappointed."	657
66	5	2018-10-18T00:00:00Z	We set up Bold Subscriptions to offer recurring orders for our consumable products. There was a small bug in the app when adding recurring items to cart causing HTML to show up in the cart. I got on the Bold support chat and Nir and Harpreet solved the problem with minutes. Very responsive and helpful customer support team, I'm looking forward to integrating more of the Bold apps on our site!	658
66	3	2018-10-18T00:00:00Z	This app probably works very well for a simple business that sells subscription boxes only. It is not as flexible as we need it to be for our business, which does a combination of subscription products and one time purchases. The reporting and analytics generated are insufficient to form business decisions - the data requires a lot of massaging - real reports would be a great bonus. The support has been very good. I don't know if it will suit our needs as we grow.	659
66	5	2018-10-17T00:00:00Z	Cody was a huge help, sorted my problem in 2 minutes and listed a ticket for developers to finish the task. Amazing support	660
67	5	2018-10-17T00:00:00Z	Thanks for Nir Brandon and Leanne, they gone through every step with me, and they also taught me how to set up the app step by step. Thanks again!!  They are the best!! :)	661
67	5	2018-10-17T00:00:00Z	I have been looking for an App that offers what Bold can.. So far I have been super impressed with their customer service.  I am looking forward to seeing how it works for us!!! : )	662
67	5	2018-10-17T00:00:00Z	"Nir was really helpful today, great service thank you. 
I needed to set the Bold app for my shopify store and I'm new to everything. 
Very patient with my questions."	663
67	5	2018-10-17T00:00:00Z	I use this app for recurring orders - memberships. It's easy for the customer to use on their end. Support is great too. Rony J has been super helpful over support chat!	664
67	5	2018-10-16T00:00:00Z	Best app for subscription and the customer service is amazing. Guri on bold team is superb he helped me in like 2 minutes for the problem i was struggling for last an hour or so. Will recommend this app.	665
67	5	2018-10-16T00:00:00Z	This app is the best, it has solved all my problems. The support from Guri was first class. Thank you.	666
67	5	2018-10-16T00:00:00Z	Great app and great support! Cody, and others, were extremely helpful and made sure all my questions were answered	667
67	5	2018-10-15T00:00:00Z	The service is great, available. Cody answers often and that's great !! thanks. I use the app for years and I appreciate the flexibility too	668
67	5	2018-10-14T00:00:00Z	Nick has gone above and beyond the level of 5 star ⭐️ customer service.  He changed the live code of the app to match my theme!  Very responsive!  Thanks Nick for all your help!  Your the fuc***g best!	669
67	5	2018-10-13T00:00:00Z	Had some issues with Rifat - was very helpful in helping through the 6 or 7 different questions I had asked him about.  App itself is decent, not the greatest, but i'm not sure if there's anything better.	670
68	5	2018-10-11T00:00:00Z	This app has excellent customer support.  Guri was able to quickly help me set up my payment gateway and make sense of how everything works.	671
68	5	2018-10-11T00:00:00Z	We were having issues setting up our new Bold Subscription service and Brysen helped me out ! He was a great help with everything . Really appreciate the great customer service you provide ! I enjoy the many options you have a customizing your layout  to match your website.	672
68	5	2018-10-10T00:00:00Z	"Merci aux services client : CODY qui est juste Excellent 
repide et serieux je recommande merci !!!!!"	673
68	5	2018-10-09T00:00:00Z	We just launched a very simple and straightforward subscription service and the Bold app is perfect for it.  It was simple to set up and start selling right away.  Over time, we will begin to use more of the features that the app offers but out of the starting gate we kept it simple.	674
68	5	2018-10-06T00:00:00Z	I own a baby food meal prep company and I recently downloaded this app to help implement a subscription model on my site....so far it is working quite well and it is exceeding all my expectations!  Any difficulty I experienced during setup was completely rectified with their awesome customer service team! I definitely recommend the Bold Subscription app!	675
68	1	2018-10-04T00:00:00Z	"Your support is responding to our request in a very unprofessional way and it is awful. Paul seems just want to get rid of the ticket by sending some vague instructions.

How can we get someone to actually help us with our request?"	676
68	5	2018-10-03T00:00:00Z	Guri and Arvinder were super helpful! Their support got me what I needed quick. Great app, it's worth it to spend time setting this up! The chat support feature is brialiant.	677
68	5	2018-10-03T00:00:00Z	Arvinder and Parminder helped me remove the secondary item from the product page using the CSS sheets that I wasnt familiar with.   Will help my conversions in the future.	678
68	5	2018-10-03T00:00:00Z	Love the app and cody from the team was very helpful. Taking my business to the next level with this app.	679
68	5	2018-10-02T00:00:00Z	I wanted to change the subscription wording and the chat service was fast shoutout to Cody for helping me and making my experience friendly it felt like we were friends :) overall i am really happy with bold subscription i have been using them for 1 year	680
69	5	2018-10-01T00:00:00Z	Have used the app for almost three years. Cody/Scott helped solve a technical glitch in minutes. Great app.	681
69	5	2018-10-01T00:00:00Z	I'm using this app to allow customers to subscribe to coffee. Bold is so easy to  work with! They easily and eagerly help me with all my problems and features!	682
69	5	2018-09-26T00:00:00Z	The app has been working fantastic, minus one issue I have had with it, but Cody and Evan were awesome and super responsive and helped resolve the issues I had!	683
69	5	2018-09-26T00:00:00Z	Customer service and support are excellent. Fast and very helpful. Most recent interaction was with Rose who is 5-star helpful.	684
69	5	2018-09-25T00:00:00Z	Absolutely top class support!  Iruii turned around an installation issue I had really quickly and Arvinder added some great new functionality to my website  www.wolfworthy.co.uk  I really couldn't be happier.	685
69	4	2018-09-25T00:00:00Z	"I just started using the Bold app for my subscriptions and so far it has worked great. I will say sometimes the customer service hasn't really been as helpful as I needed, they told me the app couldn't do something when in fact I found out it actually can. Knowing that would have saved me some headache. (Only reason they didn't get five stars). 

However, overall the app has been great so far. I recommend it."	686
69	5	2018-09-25T00:00:00Z	So far we love the Bold Subscription app. I was stuck on how to update a customer order and Guri was really helpful! My questions were answered right away with screenshots to make it clear! Great customer service!!	687
69	5	2018-09-24T00:00:00Z	I like so much this app because it help me with my module of subscriptions and i like so much the customer service with this account in especially with Guri, that he help me all the moment.	688
69	3	2018-09-24T00:00:00Z	Great app...when it works. We've had our one item used with this app that we want to sell pre-paid for a 1 year subscription revet to a regular product twice now. Because of this we have to email each customer who orders it with this error and have them reorder when the app is fixed. Keep an eye on your product listings when using this app.	689
69	5	2018-09-20T00:00:00Z	"So far it's been pretty easy to integrate into my shop. I haven't had a customer use it yet, but so far, it's been great. Thanks to Cody. Cody helped when I had an issue. Cody is great! Thanks Cody!!

My one suggestion: you should direct people after they download your app *right* into the step-by-step ""how to integrate into my webshop"" page. Once I found that page, it was a breeze, but before I found it, it was pretty daunting and seemed confusing."	690
70	5	2019-01-30T00:00:00Z	BOLD has made managing my regular subscriptions a breeze, and when I ran into problems, Cody and Nir from tech support walked me through the process like a pro and communicated my urgency to the team. Thanks for being so helpful!	691
70	5	2018-09-18T00:00:00Z	I love this app and their customer service is phenomenal! Super fast and patient when I don't understand the techy language. Cody assisted me today and was great!	692
70	5	2018-09-13T00:00:00Z	App is pretty seamless and support team is very responsive.. Guri was a tremendous help.	693
70	5	2019-07-03T00:00:00Z	"UPDATE: Thank you for the great service, Rajni!

We use Bold to power our kids subscription box company, and they have saved our asses more than once. We left another recurring orders app, and we are so glad we did because Bold has more customization options and the BEST customer service team. Brenden and Lucas are our heroes, and they make it possible for us to serve more families and get more books in more little hands. Love Bold!"	694
70	5	2018-09-11T00:00:00Z	"Love it!   Simply, love it!  Works great for what we need.  great customer support and onboarding.   Better, much better than Cratejoy! 

sudsysoapery.com 

We love the service Lucas and Cody gave us!   Great customer service!"	695
70	5	2020-04-02T00:00:00Z	Watched the Recurring orders webinar with Jay and JP. Then, this week, we modified our recurring orders app to expand our products and options for our customers. Alysha was assigned to us through our appointment scheduling at BOLD. Alysha was the absolute BEST fit for us in helping us get this done the right way. She is intelligent patient, kind, extremely knowledgeable in their product lines, helpful and her follow-through is impeccable. BOLD has some of the best technology and people working for them...don't hesitate, do it!	696
70	5	2018-09-04T00:00:00Z	Great app but even better support. Cody and Brenden from the support side are amazing. Thank you both !!	697
70	5	2018-09-04T00:00:00Z	"I've only just launched my store so can't comment on how well the app operates once in action... but what I can say is that the setup and way it works in the store is really impressive.
The customer support has also been first class. I've used a few different Bold apps (Upsell and Discounts apps) and the Bold customer service team has been excellent and really helpful getting my store setup just the way I want it.
I'll write another review in a few months time, hopefully when I have hundreds and thousands of customers using the shop! Thanks Bold team."	698
